bathrooms,detailedType.subTypology,detailedType.typology,district,exterior,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,highlight.groupDescription,municipality,newDevelopment,newDevelopmentFinished,numPhotos,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,propertyType,rooms,showAddress,size,status,topPlus,floor_cat,has_neighborhood,has_Discount,terraza,atico,garaje,ascensor,espaciosa,luminoso,reformado,obra_nueva,céntrico,interior,antiguo,a_reformar,sin_ascensor,okupa,oscuro,pequeño,mal_ubicado,cercano_metro,cercano_supermercado,cercano_colegio,cercano_hospital,cercano_farmacia,cercano_mall,cercano_correos,cercano_policia,cercano_cultural,gimnasio,piscina,padel,zonas_comunes,parque,score_final,distancia_al_centro,size_per_room,amenities_score,zona_cluster
2,1,2,223,1,0.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,3,2,0,139.0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1.7078588752402457,69.5,6,18
2,5,2,126,1,4.0,0,0,1,0,0,0,3,2,1,0,2,1,1,0.0,4,2,1,108.0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,1.0480847667882554,54.0,14,18
2,1,2,133,1,1.0,0,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,3,1,149.0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.3635855674267603,49.66666666666666,13,17
2,1,2,198,1,3.0,0,0,1,0,0,0,0,13,0,0,6,0,0,28000.0,3,2,1,119.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,24,25.336712451562963,59.5,26,28
3,1,2,190,1,3.0,0,0,1,1,0,0,3,2,0,0,2,1,1,0.0,3,4,0,309.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1.089779589756352,77.25,9,18
1,1,2,126,0,4.0,0,0,0,0,0,1,0,32,0,0,2,0,0,28000.0,3,3,0,58.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,12.129498618583384,19.33333333333333,11,42
1,1,2,133,0,5.0,0,0,1,1,0,0,0,2,0,0,2,0,0,28000.0,3,3,0,75.0,2,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.423555577723039,25.0,11,17
1,3,2,32,1,3.0,0,0,1,0,0,0,3,11,0,0,2,1,1,0.0,2,1,0,93.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,17,16.5837466392091,93.0,20,38
1,1,2,109,1,9.0,0,1,1,1,0,1,1,2,0,0,4,1,1,0.0,3,1,0,70.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,21,2.443711476773088,70.0,27,18
4,8,0,24,0,0.0,1,0,0,1,0,0,1,30,0,0,4,1,1,0.0,0,4,1,250.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,17,12.081705236704405,62.5,20,48
4,8,0,204,0,0.0,0,0,0,0,0,0,3,31,0,0,6,1,1,0.0,0,5,0,415.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,19,20.304564805592378,83.0,20,25
1,4,0,1,0,0.0,0,0,0,0,0,0,3,7,0,0,3,1,1,0.0,0,2,1,500.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30.10785800932988,250.0,4,12
3,4,0,212,0,0.0,0,0,0,0,0,0,0,15,0,0,0,1,1,0.0,0,5,1,300.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,39.03044180742424,60.0,8,9
2,1,2,126,1,0.0,0,0,1,1,0,0,3,19,1,0,2,1,1,0.0,3,2,1,195.0,1,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23.283727737993853,97.5,14,20
1,1,2,220,1,4.0,0,0,0,0,0,0,3,2,0,0,2,0,0,28000.0,3,3,0,56.0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15,4.880179496217028,18.666666666666668,16,34
2,1,2,205,1,2.0,0,1,1,1,0,1,1,8,0,0,6,1,1,0.0,3,3,0,160.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,15,23.024438259324327,53.333333333333336,21,5
1,1,2,48,1,4.0,0,0,1,0,0,1,0,32,0,0,3,0,0,28000.0,3,3,0,79.0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,16,10.504201180374334,26.33333333333333,19,42
4,4,0,196,0,0.0,0,1,0,1,0,1,0,23,0,0,0,1,1,0.0,0,5,0,158.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,15,42.65654227111815,31.6,19,21
2,5,2,126,1,4.0,0,0,1,0,1,0,1,2,0,0,4,0,0,28000.0,4,3,0,168.0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0.6852149538032671,56.0,18,18
1,1,2,126,1,0.0,0,0,0,1,0,0,3,27,0,0,3,0,0,28000.0,3,1,1,57.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,17.39210254531254,57.0,7,31
4,4,0,1,0,0.0,0,1,0,1,1,1,1,7,0,0,4,1,1,0.0,0,5,0,158.0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,24,27.693658238406268,31.6,29,7
3,1,2,114,1,4.0,0,0,1,1,0,0,1,2,0,0,2,0,0,28000.0,3,3,0,146.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3.596208624892625,48.66666666666666,16,39
1,1,2,126,0,2.0,1,0,0,1,1,0,0,2,0,0,3,0,0,28000.0,3,1,0,72.0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0.9410371418609528,72.0,15,18
2,1,2,170,1,3.0,0,0,1,1,0,0,3,8,0,0,2,0,0,28000.0,3,4,0,105.0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,17,20.86074729406466,26.25,20,5
4,1,2,114,1,7.0,0,0,1,0,0,1,1,2,0,0,4,1,1,0.0,3,5,0,415.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3.438700963614159,83.0,13,39
1,1,2,137,1,2.0,0,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,87.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,19,7.089192385211484,29.0,23,10
2,1,2,200,1,5.0,0,0,1,1,1,0,0,5,0,0,3,0,0,28000.0,3,4,0,111.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,16,20.81019132106154,27.75,20,20
2,1,2,126,1,3.0,1,0,1,1,0,1,3,2,0,0,3,0,0,28000.0,3,4,1,148.0,2,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.8354738814911847,37.0,11,18
1,1,2,126,1,1.0,0,1,1,1,1,1,1,2,0,0,4,0,0,28000.0,3,3,0,96.0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19,1.1026860786194237,32.0,25,17
1,1,2,220,1,0.0,0,0,0,0,0,0,3,2,0,0,2,0,0,28000.0,3,2,0,34.0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4.475416479029456,17.0,10,34
1,1,2,1,1,1.0,0,0,0,0,0,0,3,7,0,0,2,0,0,28000.0,3,3,0,100.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,30.1905092493793,33.333333333333336,6,12
2,1,2,204,1,4.0,0,0,1,0,0,0,3,17,0,0,2,1,1,0.0,3,3,0,103.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,25.08679376909748,34.333333333333336,14,43
2,1,2,63,1,2.0,0,0,1,1,0,0,3,7,1,0,2,1,1,0.0,3,2,1,69.0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,31.099493107358004,34.5,13,3
4,4,0,188,0,0.0,0,0,0,1,0,0,3,31,0,0,4,1,1,0.0,0,5,0,689.0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,16,29.485413959773357,137.8,18,27
1,1,2,118,0,0.0,0,0,0,0,0,0,3,2,0,0,5,0,0,28000.0,3,2,0,63.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6,3.582001931202312,31.5,6,23
3,8,0,126,0,0.0,0,0,0,1,0,0,3,23,1,0,4,1,1,0.0,0,3,1,174.0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11,50.28755747211733,58.0,14,44
2,1,2,195,1,1.0,1,0,1,1,0,1,3,2,0,0,3,0,0,28000.0,3,3,0,95.0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,5.9264523005262015,31.666666666666668,15,34
3,1,2,114,1,5.0,0,0,1,1,0,1,3,2,0,0,2,0,0,28000.0,3,2,0,135.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2.0477059690771,67.5,9,17
1,1,2,126,1,0.0,0,0,1,1,1,1,1,6,0,0,4,0,0,28000.0,3,1,1,67.0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,37.32868881298902,67.0,12,2
2,1,2,230,1,3.0,1,0,1,1,0,1,3,10,0,0,0,1,1,0.0,3,4,0,104.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,22.068814745338425,26.0,15,45
1,1,2,220,1,2.0,0,0,0,0,0,0,3,2,0,0,1,0,0,28000.0,3,3,0,65.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726003365009317,21.666666666666668,1,34
2,1,2,34,1,2.0,0,0,1,1,0,0,3,2,1,0,2,1,1,0.0,3,3,1,126.0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,15.29619639477736,42.0,16,45
1,5,2,118,1,3.0,0,0,1,1,0,0,3,2,1,0,4,1,0,12950.0,4,1,1,68.0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4.434087465182515,68.0,17,23
2,4,0,117,0,0.0,1,0,0,0,0,0,3,7,0,0,4,1,1,0.0,0,3,0,101.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,82.10375351093379,33.666666666666664,12,24
4,3,2,156,1,5.0,0,0,1,0,0,0,3,2,0,0,2,1,1,0.0,2,5,0,158.0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,10,9.730237395301256,31.6,13,10
2,8,0,105,0,0.0,1,0,0,1,0,1,0,7,0,0,3,0,0,28000.0,0,4,0,117.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,55.36120986435036,29.25,14,8
4,6,0,158,0,0.0,1,0,0,1,0,1,0,7,0,0,6,1,1,0.0,0,4,0,288.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,18,28.94564304749364,72.0,22,16
2,1,2,133,1,3.0,0,0,1,1,0,0,1,2,1,0,2,0,0,28000.0,3,2,1,102.0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8,1.834558996343636,51.0,12,17
1,1,2,133,1,3.0,0,0,1,0,0,1,1,2,0,0,3,0,0,28000.0,3,2,0,89.0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1.834335238802652,44.5,10,17
2,1,2,133,1,1.0,0,0,1,1,0,0,3,2,1,0,2,1,1,0.0,3,2,1,85.0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,12,2.668543568704124,42.5,17,17
1,5,2,204,1,2.0,0,0,0,0,0,0,3,7,0,0,4,0,0,28000.0,4,2,0,120.0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46.73294861540026,60.0,14,36
4,1,2,223,1,15.0,0,0,1,1,0,1,0,2,0,0,6,1,1,0.0,3,3,1,212.0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2.770322335905612,70.66666666666667,16,39
2,8,0,204,0,0.0,1,0,0,1,1,0,0,6,0,0,4,1,1,0.0,0,4,0,319.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,37.924864394816005,79.75,16,2
2,1,2,11,1,3.0,1,0,1,1,0,0,1,13,0,0,0,1,0,35000.0,3,4,0,113.0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,27.242906780422857,28.25,25,28
2,1,2,114,0,1.0,0,0,0,0,0,1,0,2,0,0,2,0,0,28000.0,3,2,0,100.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3.337301280000073,50.0,11,39
1,1,2,109,0,0.0,0,0,1,1,0,0,0,2,0,0,2,0,0,28000.0,3,2,0,39.0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,12,2.449306095498366,19.5,14,18
4,4,0,190,0,0.0,0,1,0,1,0,1,1,2,0,0,3,0,0,28000.0,0,5,0,631.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9,15.513453174840578,126.2,12,46
2,1,2,126,1,1.0,0,0,0,0,0,0,0,6,0,0,4,1,1,0.0,3,3,0,96.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37.45200074163824,32.0,10,2
3,8,0,204,0,0.0,0,0,0,0,0,0,3,29,0,0,3,1,1,0.0,0,5,1,178.0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,14.65040180986108,35.6,7,42
2,1,2,198,1,3.0,0,0,1,1,0,0,0,13,0,0,4,1,1,0.0,3,2,0,160.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,25.55370592674937,80.0,13,28
2,1,2,205,1,3.0,0,0,1,1,0,0,3,8,1,0,2,1,1,0.0,3,3,1,103.0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,21.36856635453044,34.333333333333336,12,5
3,1,2,114,1,3.0,0,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,3,0,197.0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3.3075942589854272,65.66666666666667,14,39
2,1,2,36,1,2.0,0,0,1,1,0,0,3,2,1,0,5,1,1,0.0,3,2,0,88.0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,12,12.650134976784264,44.0,17,34
2,3,2,197,1,2.0,0,0,1,0,0,0,3,13,1,0,4,1,1,0.0,2,2,1,88.0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,25.916715093976165,44.0,14,28
2,1,0,54,0,0.0,0,0,0,0,0,0,3,20,0,0,1,0,0,28000.0,0,3,1,540.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.28214900384469,180.0,0,3
1,1,2,220,0,3.0,1,0,0,1,0,1,1,2,0,0,3,0,0,28000.0,3,1,0,58.0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18,4.822974726354714,58.0,21,34
4,6,0,8,0,0.0,0,0,0,1,0,0,1,9,1,0,2,1,1,0.0,0,5,1,275.0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,18,8.813258808497972,55.0,21,0
1,8,0,111,0,0.0,0,0,0,0,0,0,3,2,0,0,5,0,0,28000.0,0,4,0,110.0,2,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,22,14.08161976147851,27.5,22,10
2,1,2,11,1,4.0,0,0,1,0,0,0,3,13,0,0,2,0,0,28000.0,3,3,0,112.0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,20,28.489657801681783,37.333333333333336,22,28
1,1,2,15,1,5.0,0,0,1,0,0,0,3,2,0,0,3,0,0,28000.0,3,3,0,52.0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,4.573040515839281,17.333333333333332,13,32
3,1,2,114,1,2.0,0,1,1,1,0,1,1,2,0,0,4,0,0,28000.0,3,4,0,175.0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2.7856107965164614,43.75,16,39
2,4,0,69,0,0.0,0,0,0,1,0,0,3,7,0,0,6,0,0,28000.0,0,3,0,227.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,44.77520638437496,75.66666666666667,13,1
4,3,2,56,1,1.0,1,0,1,1,0,1,0,9,0,0,0,0,0,28000.0,2,4,0,372.0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,14,10.703248446204071,93.0,19,0
4,4,0,165,0,0.0,0,0,0,0,0,0,3,7,0,0,1,0,0,28000.0,0,5,0,361.0,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,45.21494797970304,72.2,7,4
2,8,0,166,0,0.0,0,1,0,1,0,1,3,21,0,0,3,0,0,28000.0,0,2,1,110.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,28.751174099803904,55.0,13,2
2,1,2,126,1,3.0,0,0,1,0,0,0,3,2,0,0,5,0,0,28000.0,3,2,1,90.0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7798481447002448,45.0,12,18
4,1,2,132,1,2.0,0,1,1,1,1,1,2,2,0,0,4,0,0,28000.0,3,5,0,390.0,2,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14,4.180413664508862,78.0,20,32
4,6,0,149,0,0.0,0,0,0,1,0,0,3,19,0,0,0,1,1,0.0,0,4,1,388.0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,17,25.17552072550229,97.0,19,20
2,1,2,15,1,7.0,0,0,1,1,0,1,1,2,0,0,4,0,0,28000.0,3,3,0,160.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,21,6.322660160730249,53.333333333333336,25,32
1,1,2,126,1,3.0,0,0,0,0,0,0,3,4,0,0,2,0,0,28000.0,3,3,0,66.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,16.006717003253556,22.0,10,33
2,1,2,107,1,3.0,0,0,1,0,0,0,0,1,0,0,1,0,0,28000.0,3,4,0,90.0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,26,16.246727182224962,22.5,28,38
1,1,2,233,1,3.0,1,0,1,0,0,0,0,2,0,0,3,0,0,28000.0,3,2,0,50.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,10.56560018161174,25.0,18,10
3,8,0,69,0,0.0,0,0,0,1,0,0,3,7,1,0,3,1,1,0.0,0,4,1,162.0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,16,39.02121192889627,40.5,19,1
2,1,2,223,0,0.0,0,0,1,1,0,1,0,2,0,0,6,0,0,28000.0,3,3,0,122.0,0,0,2,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3.44329790705617,40.66666666666666,17,39
1,1,2,121,1,0.0,0,0,1,0,0,0,3,3,0,0,2,0,0,28000.0,3,2,0,54.0,0,0,2,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19.92584276132849,27.0,10,25
1,1,2,179,1,1.0,0,0,1,0,0,0,0,2,0,0,3,0,0,28000.0,3,3,0,84.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,15,7.073062905224509,28.0,17,23
2,1,2,156,1,4.0,0,0,1,0,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,170.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,16,8.871283873756944,56.66666666666666,19,10
3,4,0,104,0,0.0,0,0,0,1,0,0,3,7,1,0,2,0,0,28000.0,0,3,1,128.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,48.9108453760317,42.66666666666666,11,1
4,4,0,17,0,0.0,0,0,0,0,0,1,0,7,0,0,3,1,1,0.0,0,5,0,500.0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,33.106733647288564,100.0,15,12
3,8,0,214,0,0.0,0,0,0,1,0,1,3,0,1,0,5,1,1,0.0,0,3,1,293.0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,17,40.20628248550513,97.66666666666669,21,47
3,1,2,114,1,1.0,0,0,1,0,0,1,3,2,0,0,3,0,0,28000.0,3,3,0,158.0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3.163043116382142,52.66666666666666,11,39
2,1,2,84,1,2.0,0,0,0,0,0,0,3,7,0,0,2,0,0,28000.0,3,3,0,109.0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,27.4388321191516,36.333333333333336,13,43
1,1,2,126,0,1.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,3,1,0,54.0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0.4848834290263155,54.0,5,18
